Button name,Rating,text,Date,Page Load Time,ID,feedback_type,¿Qué te gustaría compartir con nosotros?,basket_id,motivo_visita,share_data,error_type,label,Coincide
Desktop New Site,1,Son una lacra vendiendo boletos. Antes no hacen cargo por meterse a su página.,2023-03-08 17:41:00,0.0,64091cb30757a31de24e136b,general,Comentario general,False,book_flight,True,Unknown,1,True
Desktop New Site,3,"porque me ponen adicionales en mi total, cuando yo no quiero eso? me cobran reembolso total en la tarifa cero",2023-03-08 17:40:07,2.0,64091cca9106603bee1a36ba,general,Comentario general,False,quote_flight,True,Unknown,1,False
Desktop New Site,1,"Cuando selecciono el vuelo que voy a querer, me da un precio, cuando llegue a la pagina de pago, y sin seleccionar servicio adicionales me sale un precio 500-600 pesos mayor al precio original. Es una estafa. ",2023-03-08 17:01:54,0.0,640913c7e2f1b165bf2b0faf,error,Errores o problemas en la página,False,book_flight,True,payment_issues,1,True
Desktop New Site,3,"LOS ASIENTOS QUE YA ESTABAN ASIGNADOS EN LA CONFIRMACIÓN DE RESERVA DEL VUELO DE CHIH - MTY NO APARECEN ASIGNADOS CON LOS NOMBRES COMO LOS DE MTY-CHIH, PERO ABAJO SI VIENEN ENLISTADOS, QUISIERA SABER SI ESTÁN SIENDO RESPETADOS LOS LUGARES, GRACIAS",2023-03-08 16:59:07,0.0,64091330bb8a3b31685054e1,error,Errores o problemas en la página,False,search_info,True,booking_issues,3,True
Desktop New Site,5,EXELENTE SERVICIO RAPIDO,2023-03-08 16:06:34,3.0,640906dda7cd0412d10d236b,compliment,Felicitación,False,book_flight,True,Unknown,5,True
Doters,1,La aplicación para registrarse no funciona de tal forma que no sirve de nada la opción ,2023-03-08 16:03:40,1.0,6409063399b7c824f962d335,error,Nada,False,Unknown,False,Unknown,1,True
Doters,2,"El día de ayer adquirí 5 boletos para mí familia, no veo reflejados con puntos doters y me gustaría saber qué pasó ",2023-03-08 15:35:09,3.0,6408ff840f7be370cc7403f1,error,Nada,False,Unknown,False,Unknown,5,False
Doters,1,he tratado de registrarme 3n tres ocasiones diferentes y nunca pasa de la pagina de registro de datos.,2023-03-08 15:30:26,1.0,6408fe6a35abbf101a14fce6,error,Nada,False,Unknown,False,Unknown,1,True
Doters,1,No puedo iniciar sesion No sirve su aplicación no ABRE NI SIQUIERA  ,2023-03-08 15:19:16,1.0,6408fbca6e145f12605f0de9,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,2,me estanb cobrando un seguro de reembolso que no eleji y tampoco hay forma de quitarlo,2023-03-08 14:47:46,2.0,6408f452b26615511852c86e,general,Comentario general,False,book_flight,True,Unknown,1,False
Doters,1,"Tengo más de una hora que se termino de introducir la información y no pasa de la ventana, es la cuarta vez que intento darme de alta y nunca he podido",2023-03-08 14:06:30,1.0,6408eabc9516db69d6598392,error,Nada,False,Unknown,False,Unknown,1,True
Doters,2,"Intente darme de alta y la pantalla quedo pasmado sin hacer nada, y en la consola el api marca muchos errores",2023-03-08 13:51:14,1.0,6408e72ab557d213626f7c43,error,Nada,False,Unknown,False,Unknown,1,False
Desktop New Site,1,NO ME PERMITE ENTRAR A COMPLETAR LA COMPRA,2023-03-08 13:30:15,1.0,6408e23b4f7ea42e0b2cd62d,error,Errores o problemas en la página,False,quote_flight,False,booking_issues,1,True
Doters,1,Nunca me dejo registrar ,2023-03-08 13:09:24,1.0,6408dd5cb557d213626f7ae6,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,1,No se puede Quitar el Reembolso Total como adicional,2023-03-08 12:35:41,0.0,6408d523a321084d383d2a3f,error,Errores o problemas en la página,False,book_flight,True,booking_issues,1,True
Doters,1,"No deja proceder, no me pude dar de alta. Sigue cargando",2023-03-08 12:30:28,1.0,6408d43bb2b11750eb64917f,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,1,ya que voy a pagarbdice que tiene problemas,2023-03-08 12:29:05,0.0,6408d3e5d3013d7eef1cbc81,error,Errores o problemas en la página,False,flight_status,True,booking_issues,1,True
Desktop New Site,2,Arroja error al tratar de hacer login a mi cuenta recién creada. (después de haber recibido ya el email de confirmación del email),2023-03-08 11:52:26,0.0,6408cb49da34095a816a1fe4,error,Errores o problemas en la página,False,book_flight,False,profile_or_login,1,False
Desktop New Site,2,"solicite a tiempo cambiio de itinerario por un vuelo con escala con una hora de diferencia en la salida pero su personal no brinda ningun tipo de apoyo ni tiene apèrtura alguna , pesimo ",2023-03-08 11:50:15,0.0,6408cacabecad55e747c6b4c,error,Errores o problemas en la página,False,change_booking,True,booking_issues,1,False
Desktop New Site,4,QUIERO VIAJAR CON MI MASCOTA UN fRENCH PODLLE DE 9 KGS PEQUEÑO RESERVE CON ACOMPAÑANTE SOLO QUE NO SE QUE DOCUMENTACION DE LA MASCOTA REQUIERO PRESENTAR EN MI VUELO ???,2023-03-08 10:39:34,1.0,6408ba342713ad1ffa34587d,general,Comentario general,False,search_info,True,Unknown,3,False
Desktop New Site,2,"Buen día busque la manera de solicitar la tarjeta de viva aerobus, pero no logre registrarme y eso me causo mucha frustración por que en la pagina aparece como un proceso sencillo y no lo es, perdí mucho tiempo y al final no me dejo registrarme.",2023-03-08 10:13:27,4.0,6408b409572950337949ce16,general,Comentario general,False,book_flight,True,Unknown,2,True
Desktop New Site,2,"quiero hacer un cambio y da la informacion de vuelos, costo pero al darle click en Continuar no funciona, se queda pasmada",2023-03-08 10:05:47,1.0,6408b24d48952d5aee7daace,error,Errores o problemas en la página,False,change_booking,True,website_not_loading,1,False
Doters,2,Llevo 2 días tratando de crear una cuenta y he intentado en diferentes horarios y no me deja crear la cuenta.  ,2023-03-08 10:02:34,1.0,6408b191f882bf0bf06d9633,error,Nada,False,Unknown,False,Unknown,1,False
Doters,2,"Quise crear mi cuenta para gozar de sus beneficios y al final del formulario, al darle al botçon crear, se queda pensando y nunca genera la cuenta.",2023-03-08 09:26:04,2.0,6408a903cc397f61ae1f77f0,error,Nada,False,Unknown,False,Unknown,1,False
Doters,1,Su página no funciona. Porqué ofrecen algo que no pueden ni quieren dar?,2023-03-08 09:25:57,0.0,6408a8fc9150b41cec2bed62,error,Nada,False,Unknown,False,Unknown,1,True
Doters,3,No puedo registrarme en la página,2023-03-08 08:39:24,2.0,64089e1386736b65f944a3b3,error,Nada,False,Unknown,False,Unknown,1,False
Desktop New Site,2,"Estoy escogiendo el paquete Light porque ofrece pagar a Meses sin Intereses, pero no me da la opcion al querer confirmar mi compra",2023-03-08 08:33:51,0.0,64089cbeaa9b240c0e426242,error,Errores o problemas en la página,False,book_flight,True,payment_issues,1,False
Doters,1,Desde hace un mes no he recibido respuesta para poder verificar las puntos doters que tengo con mi tarjeta y tampoco encuentro como hacerlo en su pagina web.,2023-03-08 07:25:37,3.0,64088cc6bfa3cb330a71330c,general,Nada,False,Unknown,False,Unknown,1,True
Doters,1,"Desde que migraron a Doters no puedo entrar a mi cuenta Costa Line.   Ya intenté decenas de veces restablecer mi contraseña para entrar a mi cuenta y cada vez sale error.   ¿Me pueden ayudar, por favor? ",2023-03-08 06:27:59,1.0,64087f4501ec0e41bd71b3d0,error,Nada,False,Unknown,False,Unknown,1,True
Doters,1,su sistema de registro no funciona,2023-03-08 02:21:13,15.0,640845709b2eb203a3720efa,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,1,REEMBOLSO TOTAL TE LO METEN AGUEVO,2023-03-07 23:39:32,0.0,64081f7e7468bc090443da27,error,Errores o problemas en la página,False,book_flight,False,payment_issues,1,True
Desktop New Site,2,no carga,2023-03-07 23:33:15,0.0,64081d8ead3f0619d87a013a,error,Errores o problemas en la página,False,book_flight,False,website_not_loading,1,False
Desktop New Site,1,"Hola, la página me está haciendo un cargo adicional que no he solicitado. El de 1x reembolso total. He hecho la selección de vuelos varias veces y no deja de aparecer ese cargo adicional que no he solicitado. ¿Lo pueden resolver por favor?",2023-03-07 23:14:29,1.0,640819aa76ce680ae263a6d1,error,Errores o problemas en la página,False,book_flight,True,booking_issues,1,True
Doters,1,"es una mierda, no funciona",2023-03-07 22:56:03,1.0,6408155aeba69676051cde12,error,Nada,False,Unknown,False,Unknown,1,True
Doters,1,Nunca pude crear la cuenta ,2023-03-07 22:07:26,1.0,640809f55641711a8a4bbb2b,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,1,La aerolinea no es clara en los costos por TUA ni en el resto de la experiencia de compara es terrible,2023-03-07 22:06:40,0.0,640809c4040dff78144c18ad,suggestion,Sugerencias o ideas,False,book_flight,True,Unknown,1,True
Desktop New Site,1,no acepta el pago,2023-03-07 21:57:42,0.0,6408079c66acd60f2a334269,error,Errores o problemas en la página,False,book_flight,True,payment_issues,1,True
Doters,1,No se puede realizar el registro. Simplemente no sirve su página. No sé por qué ofrecen el registro si no es posible realizarlo.,2023-03-07 21:56:15,4.0,6408075668cc137fce1b38ed,error,Nada,False,Unknown,False,Unknown,1,True
Doters,2,"es la décima ocasión que trato de adherirme al programa, lo he intentado en diversos días y horarios, aun no lo consigo.",2023-03-07 21:50:57,0.0,640806187468bc090443d877,error,Nada,False,Unknown,False,Unknown,1,False
Doters,1,Ingresé  datos y nunca creo mi cuenta,2023-03-07 21:02:59,4.0,6407fada3b36c506bb551e85,error,Nada,False,Unknown,False,Unknown,1,True
Doters,1,N pude crear mi cuenta,2023-03-07 20:15:49,3.0,6407efcc6cb89f60ff5f86f2,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,5,muy buenos precios,2023-03-07 19:46:54,4.0,6407e90260ed48212d6edc0d,compliment,Felicitación,False,book_flight,True,Unknown,5,True
Desktop New Site,1,CÓMO INHABILITAR ESE CARGO ADICIONAL QUE NO ELEGÍ?,2023-03-07 19:45:15,3.0,6407e89313e0bf10f26a4bcd,general,Comentario general,False,book_flight,True,Unknown,1,True
Desktop New Site,5,Super accesible la página,2023-03-07 19:42:22,0.0,6407e7e09f549f0de9062d3a,general,Comentario general,False,book_flight,False,Unknown,5,True
Desktop New Site,1,"Se agrega automaticamente al carrito el concepto de reembolso total, como adicional, no lo seleccione nunca, es mas me sale adicionales $0, le doy continuar y aun asi aparece en el carrito y no hay forma de cancelarlo, este seguro no me interesa, no quiero tirara a la basura ese monto de dinero",2023-03-07 19:20:07,2.0,6407e2b72a777e6d8056611f,general,Comentario general,False,book_flight,True,Unknown,1,True
Desktop New Site,1,.,2023-03-07 19:13:48,0.0,6407e1411ae2bd7e0d189d63,error,Errores o problemas en la página,False,book_flight,False,booking_issues,3,False
Doters,1,"Tengo iniciada mi cuenta desde el año pasado, pero no me han dado mis puntos por haber creado mi cuenta como a los demás, por lo que requiero una aclaración de lo que pasa con mi cuenta o en dado caso cancelo mi susbcripción.",2023-03-07 17:59:41,1.0,6407cfc72c03076fc86a4bc9,error,Nada,False,Unknown,False,Unknown,2,False
Desktop New Site,2,"Le estoy tratando de comprar un vuelo a mi hijo, junto conmigo y no puedo porque la edad de él es menor de 14 años, sin embargo yo ya tengo mi vuelo. El niño no va a viajar solo. Mi nombre es Anahyt Silva y mi reserva es MG1F2H",2023-03-07 17:56:36,14.0,6407cf289f549f0de9062b23,error,Errores o problemas en la página,False,book_flight,True,booking_issues,1,False
Desktop New Site,2,"Que mal que ya no da la opción de cotizar como MULTIDESTINO, era mas practico y hacia la diferencia como mejor pagina en comparación con VOLARIS.",2023-03-07 17:14:58,0.0,6407c5614f9801579f10dd09,suggestion,Sugerencias o ideas,False,quote_flight,True,Unknown,2,True
Desktop New Site,1,no sirve esta pagina ,2023-03-07 16:59:14,4.0,6407c1b37407265d6f3edb9c,error,Errores o problemas en la página,False,book_flight,False,booking_issues,1,True
Desktop New Site,5,bien,2023-03-07 16:48:39,3.0,6407bf3b48b529097248e8bd,compliment,Felicitación,False,quote_flight,False,Unknown,4,False
Desktop New Site,1,"Tengo tres días tratando de cambiar mi vuelo para otra fecha, y cada que quiero confirmar el cambio me aparece esto en ingles o en español. (Sorry, something went wrong. Please try again o check-in at the airport. 0186be39-9c80-4d5d-b322-ff0151ddd128) ",2023-03-07 16:46:22,3.0,6407bea4798d8d064411f13d,error,Errores o problemas en la página,False,change_booking,True,website_not_loading,1,True
Desktop New Site,2,no se carga pagina web,2023-03-07 16:26:00,2.0,6407b9e883ac7f3f28381cc1,error,Errores o problemas en la página,False,book_flight,True,website_not_loading,1,False
Doters,2,"Hola!!! estoy intentando registrarme para el programa Dots, y se queda procesando la información. Ya lo intenté en dos ocasiones y sigue igual. intentaré más adelante.   gracias.",2023-03-07 15:44:59,0.0,6407b0532e0ea350141125e4,error,Nada,False,Unknown,False,Unknown,1,False
Doters,1,"NO avanza mi tramite, ya van tres intentos",2023-03-07 15:33:12,1.0,6407ad8fdc74282c6865906a,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,4,Ojala que hubiera vuelos más tarde para salir en viernes o mas temprano por la mañana del sabado,2023-03-07 15:00:27,4.0,6407a5de51eb626fc3351d67,general,Comentario general,False,book_flight,True,Unknown,3,False
Desktop New Site,2,"Quiero remover el adicional de ""Reembolso Total"" y no encuentro donde",2023-03-07 14:41:32,2.0,6407a1642bc5ea698979035e,error,Errores o problemas en la página,False,book_flight,True,booking_issues,1,False
Desktop New Site,2,Pongo los detalles de la tarjeta de credito y no acepta el pago. Intento seleccionar pago en efectivo o depostio y tampoco me permite generar referencia,2023-03-07 14:39:00,4.0,6407a0c9ff07bc61cc646bf6,error,Errores o problemas en la página,False,book_flight,True,payment_issues,1,False
Desktop New Site,1,porque tengo un costo adicional de 226.80 de un reembolso que yo no estoy solicitando?  porque tengo ese sobrecosto?,2023-03-07 13:52:33,0.0,640795e26cc8ef44a660f4ed,general,Comentario general,False,book_flight,True,Unknown,1,True
Desktop New Site,2,como imprimo mi comprobante,2023-03-07 13:43:12,0.0,640793bf24081f1c566cdc9b,compliment,Felicitación,False,check_in,True,Unknown,5,False
Desktop New Site,2,"SE TARDA DEMASIADO EN CARGAR PARA EL PROCESO DE COMPRA, TENGO DESDE AYER QUERIENDO REALIZAR ESTE PROCESO Y NO LO CONSIGO, YA QUE SE MUESTRA EL PROCESO DE CARGANDO Y NO AVANZA, TARDA, POR LO CONSIGUIENTE ME APARECE EL MENSAJE QUE MI TIEMPO EXPIRO Y DEBO DE ACTUALIZAR LA PAGINA PARA VOLVER A INICIAR EL PROCESO, PERO CONTINUO TENIENDO EL PROBLEMA DE QUE SE QUEDA EN CARGANDO ARCHIVO PARA CONTINUAR CON LA COMPRA",2023-03-07 13:25:54,10.0,64078fb6c4bc8927c802aa72,error,Errores o problemas en la página,False,book_flight,False,booking_issues,2,True
Doters,1,he pasado dos días intentando registrarme y no funciona su sitio,2023-03-07 12:43:40,1.0,640785d4e755922fc126c0ff,error,Nada,False,Unknown,False,Unknown,1,True
Doters,4,"me cuesta un poco de trabajo pq no se manejar muy bien la compu, ya me inscribi en doters pero ahora no se que hacer para tener los beneficios, que debo hacer para el beneficio en mis siguientes viajes",2023-03-07 12:22:56,3.0,640780f571fefc31940aba93,general,Nada,False,Unknown,False,Unknown,2,False
Doters,3,Tengo ya buen rato queriéndome dar de alta pero ya que lleno todos mis datos la pagina no carga ...  Esta fallando el sitio??  Graci.,2023-03-07 12:19:14,0.0,6407801308c8195a064f0018,error,Nada,False,Unknown,False,Unknown,1,False
Doters,2,claramente en la publicidad decia que los puntos no tenian vigencia,2023-03-07 12:18:19,0.0,64077fe144d11650b6603c83,error,Nada,False,Unknown,False,Unknown,1,False
Doters,3,"tengo meses con mi tarjeta, solo queria saber cuantos puntos tengo y como usarlos, pero no me da esa inf",2023-03-07 12:15:30,0.0,64077f395f905106e16888a3,general,Nada,False,Unknown,False,Unknown,2,False
Desktop New Site,2,Quiero recuperar mi password y no indica cómo,2023-03-07 12:10:16,1.0,64077cd0b015a406351c66a5,error,Errores o problemas en la página,False,book_flight,True,profile_or_login,1,False
Desktop New Site,5,"regrese de Tijuana a Guadalajara y yo por error al agregar equipaje puse la opción de equipaje especial pero yo quería agregar una maleta normal y no me di cuenta que había seleccionado otra opción hasta llegar al aeropuerto pero la señorita de documentación fue muy amable y me ayudo a hacer el cambio sin costo, su servicio es excelente, en general eh viajado en muchas aerolíneas y la verdad me encanto viajar con Uds., quisiera q mantenga este buen servicio y ojala tuviera vuelos internacionales la verdad que son una empresa que vale muchísimo la pena por sus buenos precios  y buen servicio ",2023-03-07 11:35:24,0.0,640775cf5c7e107d5668d24a,compliment,Felicitación,False,quote_flight,True,Unknown,5,True
Desktop New Site,2,"Estimada gente de Viva Aerobus, me registre el la pagina de Viva aerobus y resulto que mi fecha de nacimiento se registro equivocadamente y estuve llamando a servicio a clientes que la pagina indica para realizar el cambio, llame mas de 5 veces y nunca me contestaron me dejaron esperando mas de media hora cada vez que marque, diciendo que estaba a 15 segundos de que me atendieran, lo cual nunca sucedió. Esto me causa una desilusión y disgusto al no poder yo misma hacer el cambio. Quizás pudieran activar esa opción en la pagina, ya sea con darnos la oportunidad de checar bien nuestros datos una ó dos veces antes de que sea definitivo la colección de nuestros datos. Creo eso evitaría una carga de trabajo extra al personal de servicio a clientes y a los clientes también no nos dejaría con el mal sabor de boca que nos causa el que no nos atiendan y la larga espera en la línea telefónica . Esperando que alguien lea mi comentario y le den respuesta positiva a mi petición. Saludos",2023-03-07 11:19:34,2.0,64077218c7b7e45acb48a2a7,general,Comentario general,False,check_in,True,Unknown,1,False
