Date,nps,text,nps_scaled,label,Coincide
23/02/2023,8,QUITAR  TANTA PUBLICIDAD,4,1,False
23/02/2023,8,quitar los costos en asientos,4,4,True
23/02/2023,5,poniendo las tarifas netas,2,4,False
23/02/2023,8,Especificar desde el primer momento de la compra los gastos adicionales del vuelo,4,4,True
23/02/2023,8,BUENA,4,4,True
23/02/2023,0,"NO ES JUSTIFICABLE QUE CUANDO SE ESTÁ REALIZANDO EL PAGO,  EL SISTEMA TE INDIQUE QUE LA TARIFA YA NO ES VALIDA Y TENGAMOS QUE BUSCAR OTRO VUELO.",1,1,True
23/02/2023,5,"menos pasos para la compra, por favor.",2,2,True
23/02/2023,7,La sesión expira rapidísimo. Fue molesto tener que volver a hacer todos los pasos solo por estar revisando la información a detalle.,4,2,False
23/02/2023,8,NO APARECIO MESES SIN INTERESES,4,1,False
23/02/2023,1,"Pesimo, no se pudo hacer la compra con tarjeta de credito de Colombia. Mil intentos y la transacción nunca llegó a mi banco.",1,1,True
23/02/2023,3,Es muy lento y muy confuzo  .  The go 3 Dias queried on comprar Estes boleros y no pie do . Espero tener suerte ahorita,2,1,False
23/02/2023,1,Avisando de inmediato cuando no pasa la tarjeta para que no se cancele la reservación 4 días después,1,1,True
23/02/2023,5,te cambian los precios en el tiempo que estas pagando,2,5,False
23/02/2023,8,Es un poco lento,4,3,False
23/02/2023,6,"EL SERVICIO  MUY LENTO Y NO ACEPTABA LOS DIFERENTES MEDIOS DE PAGO, MAS DE MEDIA  HORA PARA PAGAR",3,1,False
23/02/2023,5,Piden los nombres de los pasajeros antes de reservar y eso es muy molesto.,2,1,False
23/02/2023,0,3 tarjetas diferentes y no me dejan pagar,1,1,True
23/02/2023,6,confusa y muchos cargos  poner el precio final,3,2,False
23/02/2023,8,intuitiva pero pierde uno de vista el costo durante varias etapas de la reserva,4,3,False
23/02/2023,1,"Me quieren agregar cobros cada 5 minutos, dejen de ofrecerme cosas que no quiero y tratar de engañarme para que las agregue. Tambien, muestrenme el precio total desde el principio",1,5,False
23/02/2023,6,quitando el TUA,3,1,False
23/02/2023,0,¡No es posible pagar con tarjetas diferentes!,1,1,True
23/02/2023,7,mejorando la calidad de los vuelos por las maletas,4,4,True
23/02/2023,6,tarda mucho en cargar,3,2,False
23/02/2023,8,"Las acostumbro a hacer del movi, es mas agil",4,4,True
23/02/2023,2,no cambiando los precios sube y sube,1,1,True
23/02/2023,1,NO PUDE REALIZAR MI RESERVA YA INTENTE 2 VECES,1,1,True
23/02/2023,2,Tarda mucho,1,2,False
23/02/2023,8,precios,4,5,False
23/02/2023,8,"CAMBIANDO LA MNERA DE PONER LA FECHA DE NACIMIENTO, SOLO DA OPCION LLENDOSE ATRAS MES POR MES",4,1,False
23/02/2023,8,mejores horarios,4,5,False
23/02/2023,3,"Es horrible tener que hacer TODOS LOS PASOS para ver el total de lo que costaría tu viaje. Todos queremos asientos y todos tenemos que pagar el TUA, agrégenlo en el costo inicial y hagan todo más fácil para los usuarios.",2,1,False
23/02/2023,5,PORQUE NO ME APARECIO LA OPCION A MESES SIN INTERESES.!!!!! SI APARECIA EN EL TIPO LIGHT,2,1,False
23/02/2023,7,demasiados pasos antes de la compra,4,1,False
23/02/2023,0,El pago no procesa,1,1,True
23/02/2023,7,promociones no requeridas puestas en automatica muy confusas,4,1,False
23/02/2023,2,muy compleja y engañoso el proceso de compra,1,1,True
23/02/2023,3,Esta muy mal planeada,2,1,False
23/02/2023,5,todo ok,2,5,False
23/02/2023,8,mejorar sus especificaciones en la pagina,4,4,True
23/02/2023,0,son una mierda solo compre por que no tuve ninguna mejor opción,1,1,True
23/02/2023,2,no funciona la compra en linea... finalmente tienes que hablar...,1,1,True
23/02/2023,7,NO LO SE,4,1,False
23/02/2023,3,"Pestañas o clicks engañosos, compré 2 vuelos con fechas equivocadas y finalmente este tercer boleto, estoy perdiendo mucho dinero, todo por querer ahorrar con ustedes",2,1,False
23/02/2023,7,.,4,3,False
23/02/2023,1,"Demasiada publicidad engañosa, muy tardado!",1,1,True
23/02/2023,3,"No me ha gustado que han incluído la protección de 12 dolares sin mi consentimiento.  Yo me quedé muy frustrado.  Al final, yo lo he retirado.  Pero no deben hacer esto.

Tampoco me ha gustado que hán aumentado el precio del boleto.  You hago el click por un precio y al final pago otro precio.",2,2,True
22/02/2023,4,quitar tantos adicionales,2,1,False
22/02/2023,8,"Deberían tener mas claros todos los conceptos y los cargos, al final las cuentas no salen como las vemos cuando elegimos los vuelos. Aparte del TUA agregan otras cosas.",4,2,False
22/02/2023,7,SE COMPLICÓ MUCHO MI PAGO,4,2,False
22/02/2023,6,TARIFAS CLARAS Y TOTALIZADAS DESDE EL INICIO,3,5,False
22/02/2023,8,mas tiempo,4,5,False
22/02/2023,7,NO VAYAN AGREGANDO TODO POR SEPARADO,4,1,False
22/02/2023,2,"Es muy tardada al momento de reservar, se tarda mucho pensando. Me cancelo 3 veces mi reservación en una ocasión porque decía que la tarifa había cambiado. y en dos ocasiones mas la sesión expiró porque la pagina se quedaba pensando al momento de reservar vuelo.",1,2,False
22/02/2023,6,"Al final cuando ya para confirmar, que no fue posible por cambio de precio.",3,2,False
22/02/2023,1,es muy complicada,1,2,False
22/02/2023,0,SIENDO MAS DILIGENTES Y NO EMBARCANDO CON PAGOS DE MAS,1,2,False
22/02/2023,8,MAS VARIEDAD AL SELECCIONAR HOTELES,4,5,False
22/02/2023,4,"es demasiado caro, viajar con una mochila y sin un asiento, sobre todo cuando se compran boletos para más de 1 persona, es absurdo que no puedan dar asientos juntos.",2,2,True
22/02/2023,8,mas agilidad,4,3,False
22/02/2023,6,"POR FAVOR ACEPTEN EL PAGO, SI LA TARJETA ESTA EN ORDEN Y ES COSA DE VIVAEROBUS EL QUE NO ACEPTA LA COMPRA.
FRECUENTEMENTE TENGO ESTE PROBLEMA AL VIAJAR POR VIVAEROBUS, Y EN ALGUNAS OCACIONES TENGO QUE RESERVAR A TRAVEZ DE SU CALL CENTER.
CON OTRAS AEROLINEAS ESTO NO ME SUCEDE, AYUDENME!!!",3,1,False
22/02/2023,0,NO ME DEJA HACER MI PAGO,1,1,True
22/02/2023,7,CAMBIAN LOS PRECIOS DE UN MOMENTO A OTRO,4,5,False
22/02/2023,0,"no moviendo los precios si te saca de la sesion que ya tenias
que molestia, me salieron mas caros los boletos",1,1,True
22/02/2023,0,Es una basura completa.,1,1,True
22/02/2023,1,"Incluir todos los costos y no irlos separando, porque así esta´muy difícil el proceso de compra",1,1,True
22/02/2023,8,No pudo sacar la tarjeta de HSBC,4,1,False
22/02/2023,2,es lenta y confusa,1,2,False
22/02/2023,5,Muchos engaños para dar el costo total,2,1,False
22/02/2023,8,Que la sesión dure un poco más de tiempo,4,3,False
22/02/2023,8,"No me acepto elpago, entonces actualicé la pagina en lo que hice ese proceso ya habían subido de precio  los vuelos",4,1,False
22/02/2023,8,Una interfaz mas amigable al usuario para elegir las maletas,4,4,True
22/02/2023,8,"El sitio tiene fallas tecnicas.  Estaba pagando un vuelo de 900 dlls con un certificado de VB en pesos. Desconto los dolares y luego me dijo que me quedaban 14,000 dlls de sobra en el certificado!  Volvi a iniciar el proceso y cambie el tipo de moneda a pesos, y ya salio que yo debia una diferencia, lo cual era correcto.  Pero errores de este tipo son muy delicados... Habra gente que pudiera aprovecharse... Revisen!",4,1,False
22/02/2023,5,PORTAL MUY LENTO  Y TARDADO,2,2,True
22/02/2023,7,"Me confundió al momento de agregar un adicional que jamás seleccione, tuve que regresar varias veces para saber en qué momento lo seleccioné",4,2,False
22/02/2023,5,"Asistencia inmediata, tuve problema con mis Tarjetas de crédito, no me aceptaba ninguna",2,1,False
22/02/2023,8,.,4,3,False
22/02/2023,0,NO DEJA PAGAR CON TARJETAS,1,1,True
22/02/2023,8,hUBIERA DADO UN 10 PERO TUVE QUE HACER VARIOS INTENTOS.,4,2,False
22/02/2023,4,"Hay opciones que están agregadas al carrito por default. Qué maña tan estúpida para sacar más dinero. Son la opción más económica, y SE NOTA.",2,2,True
22/02/2023,8,No agregar cosas en automatico,4,1,False
22/02/2023,6,SI,3,3,True
22/02/2023,8,no me agrada que no incluya el TUA el preico y además que me carguen por default seguros,4,2,False
22/02/2023,5,teniendo meores precios y q no se trabe la paguina,2,1,False
22/02/2023,0,NUNCA,1,1,True
22/02/2023,5,se tarda en cargar,2,2,True
22/02/2023,7,asientos sin costo:(,4,1,False
22/02/2023,8,que solo de despliegue toda la info de los extras si uno tiene interes,4,1,False
22/02/2023,5,no poner tanto anuncio ni tanto procedimiento,2,1,False
22/02/2023,0,NO CAMBIAR LOS PRECIOS A LOS 10 MINUTOS,1,1,True
22/02/2023,7,"bien, solo no. me dejo pagar con tarjeta de debito.",4,3,False
22/02/2023,8,esta bueno,4,4,True
22/02/2023,8,DESDE EL PRINCIPIO DIGA LO QUE TE INCLUYE NO QUE LE VAN A UMENTOANDO POCO A POCO,4,3,False
22/02/2023,8,"Los cargos adicionales por la compra de servicios adicionales al vuelo son demasiado confusos. Tuve que escribir 4 veces al chat de contacto hasta que por fin encontre donde quitar el cargo por ""REEMBOLSO TOTAL"" que yo no solicite",4,2,False
22/02/2023,0,Tener precios mas economicos para viajes inesperados/ de un dia a otro.,1,3,False
22/02/2023,8,Better flight time and deals,4,3,False
22/02/2023,8,"Es un poco tedioso ya que son muchos pasos, pero entiendo que son necesarios ya que dan muchas opciones.",4,3,False
22/02/2023,5,no,2,1,False
22/02/2023,5,"ES CONFUSA TAL VEZ PARA AGREGAR MAS COBROS AL VIAJE, CREO QUE PUEDEN HACERLA MAS AMIGABLE.",2,3,False
22/02/2023,8,No son honestos con los precios,4,2,False
22/02/2023,8,No me dio opción de pago a meses,4,1,False
22/02/2023,5,informacion mas clara y sin informacion engañosa,2,1,False
22/02/2023,8,menos procesos,4,2,False
22/02/2023,6,"Simplifiquen por favor
No cobren los asientos, es ridículo tener que pagar para elegir un asiento",3,1,False
22/02/2023,5,muchos procesos debe de ser mas fácil sin menos pasos,2,3,False
22/02/2023,0,sus precios cambiaron de un momento a otro con la seleccion y se atreven a poner la imagen de un perro que es conocido por un meme.,1,4,False
22/02/2023,1,Mayor facilidad en colocar MSI,1,5,False
22/02/2023,7,MAS AGIL,4,3,False
22/02/2023,4,por las accesiblidad de pagos,2,4,False
22/02/2023,8,son buenos,4,5,False
22/02/2023,7,Porque no contener mejor las promociones,4,2,False
22/02/2023,5,De pronto te aparecen cargos o botones que casi casi te obligan a contratar algo que no quieres y tienes que andar buscando opciones.,2,2,True
22/02/2023,8,es complejo agregar los equipajes por separado en reservaciones de varias personas,4,4,True
22/02/2023,3,"Es confuso el tema de los cargos adicionales, seria mejor que los colocaran juntos, incluyendo el que aparece al final de reembolso total.",2,3,False
22/02/2023,8,falta especificar qye se compra,4,1,False
22/02/2023,8,los precios de viva fan no cambian a los tradicionales,4,3,False
22/02/2023,8,siendo puntuales,4,4,True
22/02/2023,2,"Arreglar el problema que te impide pagar, ya sea porque la reservación se redondea y el pago sale con decimales o porque no habilitan el pago con tarjeta",1,3,False
22/02/2023,6,No agreguen tantos cargos extra,3,1,False
22/02/2023,7,"politicas de reembolsos y seguros mas claros. ejemplo, compre un seguro por retraso de vuelo, pero no se encuentra facilmente a partir de que tiempo de demora es aplicable.",4,3,False
22/02/2023,5,"dn demaciadas opciones las cuales pueden ser engañosas, demaciados plus, seguros,extras que hace que la compra sea tediosa",2,1,False
22/02/2023,8,"si, demoro mucho en las cargas, y te pone mil cosas para hacer mil recargos",4,2,False
22/02/2023,0,nada  intuitiva,1,2,False
22/02/2023,8,Siendo claros y no confundir con los botones para comprar mas cosas,4,5,False
22/02/2023,8,No tengo comentarios,4,1,False
22/02/2023,0,Solo pudimos pagar con Paypal,1,1,True
22/02/2023,8,ESTA MUY BIEN SU PORTAL,4,5,False
22/02/2023,8,No vendan o quieran vender tantos servicios u opciones,4,1,False
22/02/2023,8,MENOS CAMPOS,4,2,False
22/02/2023,5,muchas opciones es comlicaod comprar un boleto,2,3,False
22/02/2023,8,disminuir la carga visual en la pagina,4,2,False
22/02/2023,8,Que no te hagan cargos sin solicitarlos,4,1,False
22/02/2023,8,El servicio en el avión es fatal,4,1,False
22/02/2023,8,Que sea mas rapido y con menos opciones,4,3,False
22/02/2023,0,"Agregan cosas extras que no se pueden quitar como $133 por reembolso, nunca esta la opción de si lo quiero o no. Es un robo lo que hacen, y debemos reportarlos.",1,1,True
22/02/2023,8,"TE AGREGA PAGOS DE SERVICIOS ADICIONALES Y NO LOS QUIERO, Y TENGO QUE LLAMAR PARA SABER COMO LOS QUITO Y DUDAS, Y LE HE TENIDO QUE INVERTIR MUCHO TIEMPO, HACE MUHCO QUE VIAJE NO RECUERDO HABER BATALLADO TANTO.",4,5,False
22/02/2023,8,Hacer nas practica la selección de asientos,4,4,True
22/02/2023,0,"mas claros los precios, se pierde demasiadop tiempo en sus pinchis políticas de reservas ah! y eso de que haya un seguro de protección, ya ni la friegan ustedes deberían proporcionarlo en caso de una falla ya sea mecánica o administrativa, son la peor aerolinea, pinichis políticas de protección alcliente se las pasan por el arco del triufo",1,2,False
22/02/2023,0,"Pésima, tiene muchas trampas para que compren opciones que incrementan tu pago.",1,1,True
22/02/2023,6,mucho trabajo para comprar un Boleto.. es mejor volaris,3,5,False
22/02/2023,7,El cambio de MXN y USD esta fatal.,4,1,False
22/02/2023,8,forma de pago con tarjeta de credito American Express no disponible,4,1,False
22/02/2023,3,ESTABLECER PRECIOS FIJOS Y REALES CON TUA INCLUIDO DESDE UN PRINCIPIO SIN TANTOS EXTRAS Y ADICIONES EN EL DESARROLLO DE LA RESEVACION,2,4,False
22/02/2023,6,QUE NO HAGAN CARGOS DE FORMA AUTOMÁTICA Y NO INCLUYAN TANTOS PASOS DE SELECCIÓN,3,1,False
22/02/2023,5,dr mejores precios,2,5,False
22/02/2023,0,la pagina se tarda mucho,1,2,False
22/02/2023,5,ES MUY MOLESTO QUE TE AGREGUEN EL REEMBOLOSO TOTAL ENNAUTOMÁTICO... SOLO POR ESO E HACE PENSAR QUE QUIERES HAER TONTA A LA GENTE,2,1,False
22/02/2023,8,No agregando servicios por default,4,1,False
22/02/2023,7,bien,4,4,True
22/02/2023,8,permitir pagar despues,4,1,False
22/02/2023,0,super mega hiper archirequete recontra lenta,1,5,False
22/02/2023,7,"tarde 5 horas para poder pagar mi vuelo, tienen probelams con la plataforma___==?????",4,1,False
22/02/2023,0,que no me bloque,1,1,True
22/02/2023,8,MAS  BARATOS LOS VUELOS,4,3,False
22/02/2023,7,muchos pasos para terminar ñla compra,4,5,False
22/02/2023,0,Because I always have problems reserving,1,5,False
22/02/2023,6,"son demasiados pasos, sigo sin entender porque cobrar los asientos.",3,2,False
22/02/2023,4,"mucho por mejorar, sobre todo el tema de la seleccion de asientos",2,4,False
22/02/2023,7,agregar el equipaje fue un caos. queria agregar para solo un pasajero y se lo agregaba a todos los que viajaban conmigo,4,1,False
22/02/2023,8,mucha inestabilidad en el sistema,4,2,False
22/02/2023,6,MUY COMPLICADA,3,1,False
22/02/2023,5,Los precios,2,5,False
22/02/2023,7,No deberían de agregar la protección de viaje automáticamente.,4,1,False
22/02/2023,7,cuando se llena un vuelo y te dice que no esta disponible poner una opcion para no volver a escribir todos los datos al seleccionar otro vuelo,4,1,False
22/02/2023,7,MOSTRAR DESDE EL PRINCIPIO PRECIOS REALES,4,5,False
22/02/2023,2,son muy confusos por la tarifa TUA,1,2,False
22/02/2023,4,Poder seleccionar diferentes categorìas de equipaje para diferentes pasajeros de una misma compra,2,5,False
22/02/2023,7,quieren aplicar  muchos servicos  para  cobrar....,4,1,False
22/02/2023,7,No subiendo tanto los precios,4,2,False
22/02/2023,8,Es mucho el costro de TUA,4,3,False
22/02/2023,5,un poco confusa,2,3,False
22/02/2023,5,SIMPLIFICANDO LAS PANTALLAS Y MENOS CONCEPTOS QUE CARGAR,2,2,True
22/02/2023,1,ok,1,3,False
22/02/2023,8,Separar la seleccion de equipaje light zero smart por pasajero,4,4,True
22/02/2023,7,.,4,3,False
22/02/2023,8,poniedo los precios en cada paquete que ofrece,4,5,False
22/02/2023,8,LENTO,4,2,False
22/02/2023,7,"La parte de los equipajes no fue muy clara, debido a que primero me dijo que me cobraban y luego me incluia asi que fue un poco dificil entender",4,3,False
22/02/2023,0,ES MUY COMPLICADA,1,2,False
22/02/2023,5,no cargaba la pagina y tego internet elon musk,2,1,False
22/02/2023,7,mas horarios flexibles por favor.,4,3,False
22/02/2023,7,"Que le coloquen a las opciones extras, lo que incluye para estar claro",4,4,True
22/02/2023,7,MEJOREN SU SISTEMA DE PAGOS CON TARJETA,4,4,True
22/02/2023,8,.,4,3,False
22/02/2023,1,"Es muy confuso el seguro de reembolso total, que no se puede quitar hasta que no se está a punto de realizar el pago. Deben ponerlo antes, es muy confuso y desesperante.",1,1,True
22/02/2023,0,doesnt accept amex cards.,1,1,True
22/02/2023,8,No poner tantas trampas,4,1,False
22/02/2023,8,"como beneficios de viva agencia deberian otorgar descuentos, monedero o bien beneficios por estar registrados comprando directo, como otras aerolineas 
ya que no se comisionan minimo asientos inlcuidos estaria genail",4,1,False
22/02/2023,8,la forma de representar sus servicios a veces resulta confuso,4,3,False
22/02/2023,7,No me gusta que los precios terminan incrementando demasiado.,4,2,False
22/02/2023,7,Siguen sin incluir la maleta carry on y es por ley,4,1,False
22/02/2023,8,No está claro cómo registrarse para acumular doters,4,3,False
22/02/2023,8,Cambian las tarifas muy rápido.  Creo que podria mejorar la información sobre viajar con mascota. Mostrar ejemplos de las transportadoras permitidas,4,3,False
22/02/2023,7,LOS PRECIOS,4,5,False
22/02/2023,4,Tenia unos beneficios que no me fueron aplicados,2,2,True
22/02/2023,5,Estaría bien que dieran los precios ya con todo e impuestos,2,3,False
22/02/2023,0,Publicidad enganosa y cobros por cualquier ítem,1,1,True
22/02/2023,5,hacerlo mas facil,2,5,False
22/02/2023,8,"Todavia tengo mal sabor de boca de mi ultimo viaje a CAncún, espero en este todo este bien ya que acepte volar porque voy con el equpo de trabajo :(",4,3,False
22/02/2023,8,SIENDO MAS CLAROS EN CADA UNO DE SUS CONCEPTOS,4,3,False
22/02/2023,5,"Tube que iniciar el proceso 4 veces, al momento de pagar se traba y ya no se recupera",2,1,False
22/02/2023,8,"El reembolso se puso automaticamente, se deberia decir en la parte de adicionales",4,4,True
22/02/2023,8,.,4,3,False
22/02/2023,0,"terrible, a toda hora arroja error, incluso cuando se va a pagar",1,1,True
22/02/2023,4,No te acepta el pago con tarjeta,2,1,False
22/02/2023,3,se agrego un cobro no deseado y no lo pude quitar ...eso es un robo,2,1,False
22/02/2023,7,"TUVE PROBLEMAS PARA PAGAR, SE QUEDÓ PENSANDO LA PÁGINA CUANDO LE DI PAGAR Y NO SE GENERABA LA RESERVACIÓN.",4,1,False
